ID,Quantity Ordered,Product,Price,Date
15049,Junior Hamb Plus,1,19.9,22/02/2020 20:04
15049,Tijuana Hamb,1,30.9,22/02/2020 20:04
15050,Junior Hamb,1,17.9,09/02/2020 20:17
15050,Tijuana Hamb,1,30.9,09/02/2020 20:17
15051,Doble slim Hamb,1,27.9,07/02/2020 20:49
15052,Junior Hamb,1,17.9,17/02/2020 19:31
15053,Junior Hamb Plus,1,19.9,22/02/2020 20:34
15054,Junior Hamb,1,17.9,04/02/2020 19:42
15055,Tijuana Hamb,1,30.9,05/02/2020 22:02
15056,Veg,1,20.5,17/02/2020 19:42
15057,Junior Hamb Plus,1,19.9,27/02/2020 19:35
15058,Doble slim Hamb,1,27.9,22/02/2020 20:58
15059,Junior Hamb Plus,1,19.9,05/02/2020 17:48
15060,Doble Hamb,2,31.9,27/02/2020 20:16
15061,Classic Hamb,1,22.9,03/02/2020 19:04
15062,Junior Hamb,1,17.9,13/02/2020 20:25
15063,Classic Hamb,1,22.9,12/02/2020 19:54
15064,Junior Hamb,1,17.9,10/02/2020 20:58
15065,Classic Hamb,1,22.9,16/02/2020 20:36
15066,Junior Hamb Plus,1,19.9,25/02/2020 20:32
15067,Bacon Hamb,1,26.9,10/02/2020 20:29
15068,Tijuana Hamb,1,30.9,23/02/2020 20:40
15069,Tijuana Hamb,1,30.9,11/02/2020 18:10
15070,Bacon Hamb,1,26.9,29/02/2020 19:32
15071,Doble Hamb,1,31.9,07/02/2020 21:52
15072,Bacon Hamb,1,26.9,08/02/2020 21:43
15073,Junior Hamb Plus,1,19.9,03/02/2020 19:48
15074,Classic Hamb,1,22.9,06/02/2020 20:18
15075,Bacon Hamb,1,26.9,08/02/2020 18:00
15076,Bacon Hamb,1,26.9,21/02/2020 18:50
15077,Bacon Hamb,1,26.9,02/02/2020 20:09
15078,Doble slim Hamb,1,27.9,12/02/2020 18:28
15079,Junior Hamb Plus,2,19.9,11/02/2020 19:41
15080,Classic Hamb,1,22.9,01/02/2020 19:35
15081,Classic Hamb,1,22.9,20/02/2020 19:51
15081,Doble Hamb,1,31.9,20/02/2020 19:51
15082,Classic Hamb,1,22.9,08/02/2020 19:12
15083,Doble slim Hamb,2,27.9,17/02/2020 19:34
15084,Doble slim Hamb,1,27.9,09/02/2020 18:17
15085,Doble slim Hamb,1,27.9,18/02/2020 21:15
15086,Tijuana Hamb,1,30.9,08/02/2020 20:10
15087,Bacon Hamb,1,26.9,07/02/2020 19:10
15088,Veg,1,20.5,03/02/2020 19:27
15089,Junior Hamb Plus,1,19.9,19/02/2020 20:36
15090,Doble Hamb,1,31.9,16/02/2020 19:35
15091,Doble slim Hamb,1,27.9,09/02/2020 19:14
15092,Doble Hamb,1,31.9,06/02/2020 19:08
15093,Doble slim Hamb,1,27.9,17/02/2020 21:13
15094,Classic Hamb,1,22.9,03/02/2020 19:13
15095,Classic Hamb,1,22.9,07/02/2020 19:35
15095,Doble slim Hamb,1,27.9,07/02/2020 19:35
15096,Doble slim Hamb,1,27.9,05/02/2020 20:19
15097,Classic Hamb,1,22.9,23/02/2020 20:08
15098,Junior Hamb Plus,1,19.9,09/02/2020 19:42
15099,Junior Hamb,1,17.9,01/02/2020 20:10
15100,Classic Hamb,1,22.9,21/02/2020 21:08
15101,Tijuana Hamb,1,30.9,28/02/2020 18:06
15102,Junior Hamb,1,17.9,05/02/2020 20:30
15103,Classic Hamb,1,22.9,18/02/2020 19:06
15104,Classic Hamb,1,22.9,27/02/2020 20:43
15105,Classic Hamb,1,22.9,22/02/2020 16:53
15106,Junior Hamb Plus,1,19.9,04/02/2020 19:57
15107,Classic Hamb,1,22.9,20/02/2020 20:12
15108,Bacon Hamb,1,26.9,15/02/2020 20:56
15109,Junior Hamb,1,17.9,24/02/2020 19:38
15110,Junior Hamb Plus,1,19.9,05/02/2020 19:32
15111,Heart attack Hamb,1,31.9,27/02/2020 21:12
15112,Veg,1,20.5,24/02/2020 17:44
15113,Classic Hamb,1,22.9,27/02/2020 19:37
15114,Monster Hamb,1,50.9,25/02/2020 19:55
15115,Bacon Hamb,1,26.9,03/02/2020 18:08
15116,Classic Hamb,1,22.9,12/02/2020 20:40
15116,Doble Hamb,1,31.9,12/02/2020 20:40
15117,Junior Hamb Plus,1,19.9,07/02/2020 18:05
15117,Tijuana Hamb,1,30.9,07/02/2020 18:05
15118,Doble Hamb,1,31.9,10/02/2020 19:38
15119,Junior Hamb Plus,1,19.9,16/02/2020 19:38
15120,Classic Hamb,1,22.9,14/02/2020 20:43
15121,Classic Hamb,1,22.9,05/02/2020 19:35
15121,Doble Hamb,1,31.9,05/02/2020 19:35
15121,Veg,1,20.5,05/02/2020 19:35
15122,Junior Hamb,1,17.9,03/02/2020 19:38
15123,Bacon Hamb,1,26.9,20/02/2020 20:43
15124,Classic Hamb,1,22.9,16/02/2020 20:47
15124,Doble Hamb,1,31.9,16/02/2020 20:47
15125,Doble slim Hamb,1,27.9,05/02/2020 19:43
15126,Classic Hamb,1,22.9,03/02/2020 20:17
15127,Doble slim Hamb,1,27.9,01/02/2020 19:57
15128,Doble slim Hamb,1,27.9,02/02/2020 19:05
15129,Monster Hamb,1,50.9,19/02/2020 19:23
15130,Junior Hamb,1,17.9,19/02/2020 20:37
15131,Bacon Hamb,1,26.9,05/02/2020 19:33
15132,Bacon Hamb,1,26.9,06/02/2020 21:24
15133,Junior Hamb Plus,1,19.9,04/02/2020 19:31
15133,Tijuana Hamb,1,30.9,04/02/2020 19:31
15134,Classic Hamb,1,22.9,12/02/2020 19:29
15135,Classic Hamb,1,22.9,12/02/2020 19:07
15135,Doble Hamb,1,31.9,12/02/2020 19:07
15136,Doble Hamb,1,31.9,01/02/2020 20:32
15137,Junior Hamb,1,17.9,08/02/2020 19:38
15138,Doble slim Hamb,1,27.9,01/02/2020 20:09
15139,Junior Hamb,2,17.9,16/02/2020 20:31
15140,Doble Hamb,1,31.9,07/02/2020 22:46
15141,Doble slim Hamb,1,27.9,16/02/2020 19:31
15142,Heart attack Hamb,1,31.9,14/02/2020 20:43
15143,Junior Hamb Plus,1,19.9,27/02/2020 20:37
15144,Veg,1,20.5,18/02/2020 19:46
15145,Doble Hamb,1,31.9,09/02/2020 20:01
15146,Doble Hamb,1,31.9,16/02/2020 20:50
15147,Junior Hamb Plus,1,19.9,11/02/2020 19:25
15148,Doble Hamb,1,31.9,15/02/2020 19:24
15149,Junior Hamb Plus,1,19.9,08/02/2020 20:02
15150,Tijuana Hamb,1,30.9,08/02/2020 21:28
15151,Veg,1,20.5,11/02/2020 20:07
15152,Tijuana Hamb,1,30.9,11/02/2020 19:27
15153,Bacon Hamb,1,26.9,13/02/2020 22:52
15154,Doble Hamb,1,31.9,28/02/2020 17:54
15155,Classic Hamb,1,22.9,27/02/2020 19:46
15156,Veg,1,20.5,22/02/2020 20:31
15157,Heart attack Hamb,1,31.9,23/02/2020 20:03
15158,Bacon Hamb,1,26.9,29/02/2020 18:59
15159,Doble Hamb,1,31.9,24/02/2020 18:17
15160,Junior Hamb Plus,1,19.9,04/02/2020 21:40
15161,Doble slim Hamb,1,27.9,01/02/2020 20:48
15162,Junior Hamb Plus,1,19.9,07/02/2020 20:36
15163,Classic Hamb,1,22.9,15/02/2020 21:47
15164,Junior Hamb,1,17.9,11/02/2020 19:35
15165,Tijuana Hamb,1,30.9,23/02/2020 19:55
15166,Classic Hamb,1,22.9,14/02/2020 20:17
15166,Doble slim Hamb,1,27.9,14/02/2020 20:17
15167,Doble Hamb,1,31.9,02/02/2020 20:48
15168,Tijuana Hamb,1,30.9,24/02/2020 21:23
15169,Tijuana Hamb,1,30.9,18/02/2020 20:01
15170,Junior Hamb,1,17.9,21/02/2020 22:30
15171,Junior Hamb,1,17.9,03/02/2020 19:19
15172,Junior Hamb,1,17.9,14/02/2020 19:36
15173,Bacon Hamb,1,26.9,17/02/2020 19:25
15174,Classic Hamb,1,22.9,13/02/2020 21:28
15175,Junior Hamb Plus,1,19.9,15/02/2020 20:44
15176,Junior Hamb Plus,1,19.9,06/02/2020 20:38
15177,Doble slim Hamb,1,27.9,23/02/2020 19:28
15178,Veg,1,20.5,25/02/2020 18:44
15179,Doble Hamb,1,31.9,19/02/2020 17:17
15180,Doble slim Hamb,1,27.9,29/02/2020 19:24
15181,Doble Hamb,1,31.9,21/02/2020 20:06
15182,Classic Hamb,1,22.9,01/02/2020 18:12
15183,Classic Hamb,1,22.9,21/02/2020 19:40
15184,Classic Hamb,1,22.9,12/02/2020 19:21
15184,Doble Hamb,1,31.9,12/02/2020 19:21
15185,Junior Hamb,1,17.9,04/02/2020 20:17
15186,Junior Hamb,1,17.9,18/02/2020 22:43
15187,Doble Hamb,1,31.9,13/02/2020 19:02
15188,Doble Hamb,1,31.9,28/02/2020 21:18
15189,Tijuana Hamb,1,30.9,22/02/2020 21:24
15190,Doble slim Hamb,1,27.9,12/02/2020 21:49
15191,Tijuana Hamb,1,30.9,03/02/2020 18:05
15192,Bacon Hamb,1,26.9,10/02/2020 19:35
15193,Junior Hamb,1,17.9,29/02/2020 18:06
15194,Classic Hamb,1,22.9,20/02/2020 19:34
15194,Doble Hamb,1,31.9,20/02/2020 19:34
15195,Junior Hamb Plus,1,19.9,15/02/2020 19:18
15196,Junior Hamb Plus,1,19.9,20/02/2020 18:29
15197,Doble slim Hamb,1,27.9,24/02/2020 20:33
15198,Junior Hamb,1,17.9,23/02/2020 19:31
15199,Junior Hamb Plus,1,19.9,11/02/2020 21:01
15200,Veg,1,20.5,26/02/2020 19:51
15201,Bacon Hamb,1,26.9,26/02/2020 21:21
15202,Junior Hamb,1,17.9,07/02/2020 19:14
15203,Bacon Hamb,1,26.9,15/02/2020 22:04
15204,Doble slim Hamb,1,27.9,09/02/2020 20:55
15205,Junior Hamb Plus,1,19.9,24/02/2020 21:53
15206,Veg,1,20.5,05/02/2020 22:13
15207,Junior Hamb Plus,1,19.9,26/02/2020 20:43
15208,Doble slim Hamb,1,27.9,20/02/2020 19:12
15209,Doble slim Hamb,1,27.9,20/02/2020 18:53
15210,Bacon Hamb,1,26.9,18/02/2020 20:01
15211,Tijuana Hamb,1,30.9,21/02/2020 21:34
15212,Junior Hamb,1,17.9,15/02/2020 22:16
15213,Classic Hamb,1,22.9,04/02/2020 20:32
15214,Junior Hamb,1,17.9,01/02/2020 20:57
15215,Doble slim Hamb,1,27.9,18/02/2020 18:23
15216,Bacon Hamb,1,26.9,22/02/2020 20:16
15217,Junior Hamb,1,17.9,20/02/2020 20:52
15217,Tijuana Hamb,1,30.9,20/02/2020 20:52
15218,Bacon Hamb,1,26.9,28/02/2020 19:52
15219,Veg,1,20.5,19/02/2020 17:22
15220,Classic Hamb,1,22.9,26/02/2020 18:33
15220,Veg,1,20.5,26/02/2020 18:33
15221,Doble slim Hamb,1,27.9,21/02/2020 21:21
15222,Doble Hamb,1,31.9,17/02/2020 21:39
15223,Doble slim Hamb,1,27.9,12/02/2020 21:03
15224,Doble Hamb,1,31.9,01/02/2020 19:07
15225,Junior Hamb Plus,1,19.9,07/02/2020 20:38
15226,Classic Hamb,1,22.9,05/02/2020 19:58
15226,Veg,1,20.5,05/02/2020 19:58
15227,Doble Hamb,1,31.9,27/02/2020 20:47
15228,Classic Hamb,1,22.9,05/02/2020 19:44
15229,Junior Hamb Plus,1,19.9,09/02/2020 20:13
15230,Junior Hamb Plus,1,19.9,25/02/2020 17:39
15231,Bacon Hamb,1,26.9,16/02/2020 19:34
15232,Heart attack Hamb,1,31.9,10/02/2020 19:14
15233,Classic Hamb,1,22.9,21/02/2020 21:12
15233,Doble Hamb,1,31.9,21/02/2020 21:12
15234,Classic Hamb,1,22.9,21/02/2020 18:49
15235,Doble slim Hamb,1,27.9,15/02/2020 21:21
15236,Bacon Hamb,1,26.9,29/02/2020 19:42
15237,Junior Hamb,1,17.9,29/02/2020 18:26
15238,Classic Hamb,1,22.9,14/02/2020 19:08
15239,Tijuana Hamb,1,30.9,19/02/2020 19:44
15240,Doble slim Hamb,1,27.9,25/02/2020 20:01
15241,Heart attack Hamb,1,31.9,27/02/2020 19:49
15242,Bacon Hamb,1,26.9,26/02/2020 21:42
15243,Doble slim Hamb,1,27.9,22/02/2020 20:58
15244,Heart attack Hamb,1,31.9,03/02/2020 19:31
15245,Bacon Hamb,1,26.9,06/02/2020 20:52
15246,Bacon Hamb,1,26.9,19/02/2020 21:13
15247,Junior Hamb Plus,1,19.9,29/02/2020 20:42
15248,Doble slim Hamb,1,27.9,04/02/2020 19:09
15249,Veg,1,20.5,12/02/2020 20:53
15250,Doble slim Hamb,1,27.9,27/02/2020 19:15
15251,Junior Hamb Plus,1,19.9,21/02/2020 21:06
15252,Junior Hamb Plus,1,19.9,29/02/2020 19:54
15253,Classic Hamb,1,22.9,05/02/2020 19:54
15253,Doble slim Hamb,1,27.9,05/02/2020 19:54
15254,Junior Hamb Plus,1,19.9,04/02/2020 19:27
15255,Doble slim Hamb,1,27.9,14/02/2020 20:06
15256,Doble slim Hamb,1,27.9,15/02/2020 21:50
15257,Doble Hamb,1,31.9,21/02/2020 19:19
15258,Junior Hamb,1,17.9,25/02/2020 21:52
15259,Doble slim Hamb,1,27.9,22/02/2020 19:14
15260,Doble Hamb,1,31.9,11/02/2020 19:27
15261,Junior Hamb,1,17.9,14/02/2020 18:49
15262,Tijuana Hamb,1,30.9,07/02/2020 18:35
15263,Classic Hamb,2,22.9,20/02/2020 18:04
15264,Veg,1,20.5,03/02/2020 20:10
15265,Heart attack Hamb,1,31.9,14/02/2020 18:43
15266,Junior Hamb Plus,1,19.9,17/02/2020 21:52
15267,Veg,1,20.5,18/02/2020 19:17
15268,Doble Hamb,1,31.9,28/02/2020 18:40
15269,Bacon Hamb,1,26.9,13/02/2020 20:01
15270,Tijuana Hamb,1,30.9,11/02/2020 19:24
15271,Classic Hamb,1,22.9,17/02/2020 19:52
15272,Doble slim Hamb,1,27.9,15/02/2020 22:08
15273,Doble slim Hamb,1,27.9,21/02/2020 22:04
15274,Classic Hamb,1,22.9,05/02/2020 18:30
15275,Bacon Hamb,1,26.9,15/02/2020 19:45
15276,Classic Hamb,1,22.9,24/02/2020 20:54
15277,Bacon Hamb,1,26.9,11/02/2020 20:13
15278,Doble slim Hamb,1,27.9,02/02/2020 19:37
15279,Junior Hamb,2,17.9,24/02/2020 21:41
15280,Classic Hamb,1,22.9,14/02/2020 19:41
15281,Doble slim Hamb,1,27.9,08/02/2020 20:40
15282,Bacon Hamb,1,26.9,19/02/2020 20:59
15283,Classic Hamb,1,22.9,04/02/2020 20:10
15283,Doble Hamb,1,31.9,04/02/2020 20:10
15284,Bacon Hamb,1,26.9,09/02/2020 20:04
15285,Junior Hamb,1,17.9,29/02/2020 20:22
15286,Bacon Hamb,1,26.9,17/02/2020 19:06
15287,Tijuana Hamb,1,30.9,13/02/2020 20:58
15288,Doble slim Hamb,1,27.9,18/02/2020 20:58
15289,Veg,1,20.5,25/02/2020 19:21
15290,Bacon Hamb,1,26.9,03/02/2020 20:15
15291,Doble slim Hamb,1,27.9,27/02/2020 20:41
15292,Doble slim Hamb,1,27.9,02/02/2020 19:49
15293,Tijuana Hamb,1,30.9,24/02/2020 19:31
15294,Doble Hamb,1,31.9,08/02/2020 18:40
15295,Junior Hamb,1,17.9,08/02/2020 20:30
15296,Junior Hamb,2,17.9,24/02/2020 19:43
15297,Bacon Hamb,1,26.9,11/02/2020 20:33
15298,Doble slim Hamb,1,27.9,25/02/2020 19:30
15299,Veg,1,20.5,20/02/2020 18:40
15300,Bacon Hamb,1,26.9,18/02/2020 19:54
15301,Bacon Hamb,1,26.9,10/02/2020 18:57
15302,Classic Hamb,1,22.9,22/02/2020 20:59
15303,Junior Hamb Plus,1,19.9,06/02/2020 18:29
15304,Junior Hamb Plus,1,19.9,19/02/2020 20:31
15305,Tijuana Hamb,1,30.9,02/02/2020 18:46
15306,Doble slim Hamb,1,27.9,03/02/2020 20:42
15307,Junior Hamb Plus,1,19.9,06/02/2020 18:02
15308,Junior Hamb Plus,1,19.9,21/02/2020 19:10
15309,Heart attack Hamb,1,31.9,03/02/2020 20:33
15310,Classic Hamb,1,22.9,12/02/2020 20:29
15310,Veg,2,20.5,12/02/2020 20:29
15311,Doble slim Hamb,1,27.9,19/02/2020 19:22
15312,Classic Hamb,1,22.9,06/02/2020 19:04
15312,Doble Hamb,1,31.9,06/02/2020 19:04
ID,Quantity Ordered,Product,Price,Date
15313,Doble Hamb,1,31.9,22/02/2020 18:49
15314,Junior Hamb Plus,1,19.9,22/02/2020 19:51
15315,Classic Hamb,1,22.9,16/02/2020 20:20
15316,Junior Hamb,1,17.9,24/02/2020 20:25
15317,Doble slim Hamb,1,27.9,01/02/2020 20:51
15318,Junior Hamb,1,17.9,18/02/2020 18:59
15319,Doble slim Hamb,1,27.9,04/02/2020 18:24
15320,Veg,1,20.5,14/02/2020 19:01
15321,Doble Hamb,1,31.9,24/02/2020 21:19
15322,Bacon Hamb,1,26.9,21/02/2020 19:48
15323,Junior Hamb Plus,1,19.9,06/02/2020 19:24
15324,Heart attack Hamb,1,31.9,29/02/2020 20:52
15325,Doble Hamb,1,31.9,11/02/2020 20:38
15326,Doble slim Hamb,1,27.9,14/02/2020 19:20
15327,Junior Hamb Plus,1,19.9,07/02/2020 22:06
15328,Junior Hamb,1,17.9,19/02/2020 20:14
15329,Heart attack Hamb,1,31.9,08/02/2020 19:26
15330,Doble slim Hamb,1,27.9,08/02/2020 20:02
15331,Doble slim Hamb,1,27.9,20/02/2020 19:55
15332,Bacon Hamb,1,26.9,17/02/2020 21:40
15333,Classic Hamb,1,22.9,15/02/2020 18:15
15334,Doble Hamb,1,31.9,02/02/2020 19:00
15335,Doble Hamb,1,31.9,07/02/2020 19:49
15336,Junior Hamb,1,17.9,16/02/2020 19:42
15337,Bacon Hamb,1,26.9,27/02/2020 18:10
15338,Classic Hamb,1,22.9,08/02/2020 19:46
15338,Doble Hamb,1,31.9,08/02/2020 19:46
15339,Classic Hamb,1,22.9,23/02/2020 21:37
15340,Doble Hamb,1,31.9,17/02/2020 21:02
15341,Doble slim Hamb,1,27.9,12/02/2020 20:21
15342,Veg,1,20.5,12/02/2020 20:59
15343,Junior Hamb,1,17.9,12/02/2020 19:40
15344,Veg,1,20.5,06/02/2020 20:26
15345,Doble slim Hamb,1,27.9,24/02/2020 19:51
15346,Bacon Hamb,2,26.9,11/02/2020 18:50
15347,Doble Hamb,1,31.9,22/02/2020 17:41
15348,Classic Hamb,1,22.9,15/02/2020 22:04
15348,Doble Hamb,1,31.9,15/02/2020 22:04
15349,Bacon Hamb,1,26.9,15/02/2020 20:14
15350,Junior Hamb Plus,1,19.9,28/02/2020 19:38
15351,Junior Hamb Plus,1,19.9,10/02/2020 20:31
15352,Doble Hamb,1,31.9,05/02/2020 20:54
15353,Junior Hamb Plus,1,19.9,14/02/2020 18:47
15354,Veg,1,20.5,16/02/2020 18:17
15355,Classic Hamb,1,22.9,25/02/2020 20:26
15356,Heart attack Hamb,1,31.9,18/02/2020 21:41
15357,Doble Hamb,1,31.9,14/02/2020 19:20
15358,Classic Hamb,1,22.9,20/02/2020 18:41
15359,Doble slim Hamb,1,27.9,24/02/2020 20:14
15360,Tijuana Hamb,1,30.9,24/02/2020 21:41
15361,Heart attack Hamb,1,31.9,27/02/2020 20:12
15362,Doble Hamb,1,31.9,26/02/2020 19:55
15363,Bacon Hamb,1,26.9,27/02/2020 20:28
15364,Tijuana Hamb,1,30.9,11/02/2020 20:00
15365,Classic Hamb,1,22.9,02/02/2020 18:30
15365,Veg,1,20.5,02/02/2020 18:30
15366,Junior Hamb,1,17.9,18/02/2020 21:44
15367,Tijuana Hamb,1,30.9,03/02/2020 21:18
15368,Doble Hamb,1,31.9,23/02/2020 20:51
15369,Classic Hamb,1,22.9,16/02/2020 20:04
15370,Junior Hamb Plus,1,19.9,19/02/2020 18:53
15370,Tijuana Hamb,1,30.9,19/02/2020 18:53
15371,Junior Hamb Plus,1,19.9,23/02/2020 19:47
15372,Junior Hamb,2,17.9,03/02/2020 19:10
15373,Doble slim Hamb,2,27.9,14/02/2020 20:42
15374,Doble Hamb,1,31.9,10/02/2020 21:15
15375,Doble slim Hamb,1,27.9,27/02/2020 18:34
15376,Doble slim Hamb,1,27.9,18/02/2020 22:18
15377,Doble Hamb,1,31.9,26/02/2020 16:25
15378,Doble slim Hamb,1,27.9,19/02/2020 21:24
15379,Classic Hamb,1,22.9,23/02/2020 19:47
15379,Doble Hamb,1,31.9,23/02/2020 19:47
15380,Bacon Hamb,1,26.9,23/02/2020 19:44
15381,Junior Hamb,1,17.9,21/02/2020 18:53
15382,Classic Hamb,1,22.9,13/02/2020 21:21
15382,Doble Hamb,1,31.9,13/02/2020 21:21
15383,Doble Hamb,1,31.9,03/02/2020 21:01
15384,Doble slim Hamb,1,27.9,06/02/2020 19:56
15385,Veg,1,20.5,03/02/2020 21:24
15386,Doble slim Hamb,1,27.9,07/02/2020 20:35
15387,Junior Hamb,1,17.9,23/02/2020 19:41
15388,Doble slim Hamb,1,27.9,14/02/2020 19:10
15389,Monster Hamb,1,50.9,09/02/2020 20:24
15390,Doble Hamb,2,31.9,04/02/2020 19:09
15391,Doble Hamb,1,31.9,08/02/2020 20:12
15392,Junior Hamb,1,17.9,27/02/2020 20:58
15393,Classic Hamb,1,22.9,17/02/2020 20:38
15393,Veg,1,20.5,17/02/2020 20:38
15394,Veg,1,20.5,23/02/2020 20:31
