ID,Quantity Ordered,Product,Price,Date
172726,Doble slim Hamb,1,27.9,15/11/2020 18:52
172727,Junior Hamb,1,17.9,19/11/2020 21:08
172728,Bacon Hamb,1,26.9,17/11/2020 19:43
172729,Veg,1,20.5,14/11/2020 19:27
172730,Veg,1,20.5,26/11/2020 20:45
172731,Junior Hamb Plus,1,19.9,24/11/2020 19:54
172732,Doble slim Hamb,1,27.9,30/11/2020 21:33
172733,Doble Hamb,1,31.9,30/11/2020 19:16
172734,Veg,1,20.5,24/11/2020 20:06
172735,Doble slim Hamb,1,27.9,25/11/2020 20:28
172736,Junior Hamb Plus,1,19.9,02/11/2020 20:00
172737,Bacon Hamb,1,26.9,28/11/2020 19:41
172738,Veg,1,20.5,24/11/2020 19:28
172739,Doble slim Hamb,1,27.9,24/11/2020 20:25
172740,Doble slim Hamb,1,27.9,03/11/2020 20:07
172741,Classic Hamb,1,22.9,27/11/2020 20:46
172741,Doble Hamb,1,31.9,27/11/2020 20:46
172742,Tijuana Hamb,1,30.9,13/11/2020 21:00
172743,Doble Hamb,1,31.9,16/11/2020 18:43
172744,Veg,1,20.5,07/11/2020 19:48
172745,Veg,1,20.5,12/11/2020 19:56
172746,Classic Hamb,1,22.9,17/11/2020 20:52
172747,Doble Hamb,1,31.9,20/11/2020 18:09
172748,Doble slim Hamb,1,27.9,24/11/2020 19:14
172749,Doble slim Hamb,1,27.9,07/11/2020 18:26
172750,Doble Hamb,1,31.9,20/11/2020 18:29
172751,Doble Hamb,1,31.9,22/11/2020 19:54
172752,Doble slim Hamb,1,27.9,16/11/2020 19:32
172753,Bacon Hamb,1,26.9,04/11/2020 21:07
172754,Junior Hamb Plus,1,19.9,10/11/2020 20:06
172754,Tijuana Hamb,1,30.9,10/11/2020 20:06
172755,Doble slim Hamb,1,27.9,30/11/2020 20:50
172756,Tijuana Hamb,1,30.9,09/11/2020 20:20
172757,Junior Hamb Plus,1,19.9,28/11/2020 19:59
172758,Junior Hamb,2,17.9,29/11/2020 18:25
172759,Doble Hamb,1,31.9,08/11/2020 20:15
172760,Junior Hamb,1,17.9,02/11/2020 19:20
172761,Bacon Hamb,1,26.9,17/11/2020 20:26
172762,Junior Hamb,1,17.9,27/11/2020 20:02
172763,Junior Hamb,1,17.9,22/11/2020 21:06
172763,Tijuana Hamb,1,30.9,22/11/2020 21:06
172764,Bacon Hamb,1,26.9,02/11/2020 18:15
172765,Junior Hamb,1,17.9,08/11/2020 20:22
172766,Junior Hamb Plus,1,19.9,29/11/2020 19:37
172767,Classic Hamb,1,22.9,09/11/2020 18:34
172768,Classic Hamb,1,22.9,25/11/2020 18:52
172768,Doble Hamb,1,31.9,25/11/2020 18:52
172768,Veg,1,20.5,25/11/2020 18:52
172769,Tijuana Hamb,1,30.9,02/11/2020 19:40
172770,Junior Hamb Plus,1,19.9,13/11/2020 18:49
172771,Junior Hamb Plus,1,19.9,02/11/2020 19:04
172772,Doble slim Hamb,1,27.9,07/11/2020 20:27
172773,Doble slim Hamb,1,27.9,11/11/2020 20:03
172774,Doble slim Hamb,1,27.9,27/11/2020 19:58
172775,Tijuana Hamb,1,30.9,18/11/2020 19:56
172776,Tijuana Hamb,1,30.9,08/11/2020 19:13
172777,Tijuana Hamb,1,30.9,02/11/2020 21:40
172778,Junior Hamb Plus,1,19.9,09/11/2020 20:03
172779,Doble slim Hamb,1,27.9,23/11/2020 18:03
172780,Classic Hamb,2,22.9,08/11/2020 20:13
172781,Veg,1,20.5,18/11/2020 19:38
172782,Bacon Hamb,1,26.9,01/11/2020 21:02
172783,Doble Hamb,1,31.9,29/11/2020 19:05
172784,Doble Hamb,1,31.9,09/11/2020 19:29
172785,Heart attack Hamb,1,31.9,23/11/2020 18:41
172786,Doble slim Hamb,1,27.9,09/11/2020 18:10
172787,Classic Hamb,1,22.9,24/11/2020 21:28
172788,Tijuana Hamb,1,30.9,30/11/2020 19:48
172789,Junior Hamb,1,17.9,27/11/2020 20:50
172790,Doble Hamb,1,31.9,30/11/2020 20:39
172791,Classic Hamb,2,22.9,21/11/2020 18:55
172791,Doble Hamb,1,31.9,21/11/2020 18:55
172792,Doble slim Hamb,1,27.9,04/11/2020 20:20
172793,Veg,1,20.5,10/11/2020 20:43
172794,Junior Hamb Plus,1,19.9,09/11/2020 20:21
172795,Doble slim Hamb,1,27.9,27/11/2020 20:31
172796,Doble Hamb,1,31.9,30/11/2020 20:04
172797,Junior Hamb Plus,1,19.9,20/11/2020 20:58
172798,Junior Hamb Plus,1,19.9,26/11/2020 20:07
172798,Tijuana Hamb,1,30.9,26/11/2020 20:07
172799,Classic Hamb,1,22.9,16/11/2020 20:55
172800,Bacon Hamb,1,26.9,05/11/2020 18:52
172801,Junior Hamb Plus,1,19.9,08/11/2020 20:42
172802,Doble Hamb,1,31.9,18/11/2020 20:12
172803,Heart attack Hamb,1,31.9,07/11/2020 21:01
172804,Heart attack Hamb,1,31.9,14/11/2020 21:24
172805,Bacon Hamb,1,26.9,24/11/2020 18:58
172806,Heart attack Hamb,1,31.9,08/11/2020 18:01
172807,Veg,1,20.5,16/11/2020 21:07
172808,Doble Hamb,1,31.9,01/11/2020 20:47
172809,Doble Hamb,1,31.9,14/11/2020 17:38
172810,Doble Hamb,1,31.9,16/11/2020 18:38
172811,Doble slim Hamb,1,27.9,05/11/2020 19:42
172812,Bacon Hamb,1,26.9,12/11/2020 20:27
172813,Heart attack Hamb,1,31.9,24/11/2020 20:56
172814,Doble slim Hamb,1,27.9,13/11/2020 20:05
172815,Bacon Hamb,1,26.9,18/11/2020 21:53
172816,Junior Hamb,1,17.9,16/11/2020 21:07
172817,Heart attack Hamb,1,31.9,03/11/2020 20:09
172818,Doble slim Hamb,1,27.9,12/11/2020 20:57
172819,Doble slim Hamb,1,27.9,25/11/2020 20:03
172820,Doble slim Hamb,1,27.9,14/11/2020 20:57
172821,Doble Hamb,1,31.9,02/11/2020 19:41
172822,Junior Hamb Plus,1,19.9,24/11/2020 18:54
172823,Doble slim Hamb,1,27.9,11/11/2020 21:14
172824,Bacon Hamb,1,26.9,20/11/2020 20:34
172825,Junior Hamb Plus,2,19.9,13/11/2020 20:47
172826,Doble slim Hamb,1,27.9,21/11/2020 21:12
172827,Doble Hamb,1,31.9,13/11/2020 20:36
172828,Classic Hamb,1,22.9,16/11/2020 21:08
172829,Classic Hamb,1,22.9,22/11/2020 18:36
172830,Junior Hamb,1,17.9,02/11/2020 22:02
172831,Doble slim Hamb,1,27.9,27/11/2020 21:32
172832,Bacon Hamb,1,26.9,28/11/2020 19:03
172833,Doble slim Hamb,1,27.9,20/11/2020 20:37
172834,Heart attack Hamb,1,31.9,17/11/2020 20:38
172835,Classic Hamb,1,22.9,18/11/2020 19:01
172836,Junior Hamb Plus,1,19.9,24/11/2020 20:31
172837,Doble slim Hamb,1,27.9,18/11/2020 19:51
172838,Bacon Hamb,1,26.9,11/11/2020 20:42
172839,Doble slim Hamb,1,27.9,11/11/2020 20:47
172840,Monster Hamb,1,50.9,11/11/2020 20:34
172841,Doble slim Hamb,1,27.9,30/11/2020 19:40
172842,Classic Hamb,1,22.9,11/11/2020 19:19
172843,Doble Hamb,1,31.9,05/11/2020 21:02
172844,Junior Hamb Plus,1,19.9,22/11/2020 20:01
172844,Tijuana Hamb,1,30.9,22/11/2020 20:01
172845,Bacon Hamb,1,26.9,16/11/2020 20:25
172846,Monster Hamb,1,50.9,29/11/2020 21:15
172847,Junior Hamb,1,17.9,14/11/2020 19:13
172848,Doble slim Hamb,1,27.9,08/11/2020 21:51
172849,Tijuana Hamb,1,30.9,19/11/2020 20:12
172850,Classic Hamb,1,22.9,24/11/2020 21:36
172851,Doble Hamb,1,31.9,08/11/2020 20:56
172852,Junior Hamb,1,17.9,15/11/2020 17:50
172853,Bacon Hamb,1,26.9,04/11/2020 19:32
172854,Tijuana Hamb,1,30.9,11/11/2020 19:53
172855,Junior Hamb Plus,1,19.9,19/11/2020 20:37
172856,Junior Hamb,1,17.9,23/11/2020 20:17
172857,Monster Hamb,1,50.9,22/11/2020 20:49
172858,Doble Hamb,1,31.9,24/11/2020 19:50
172859,Bacon Hamb,1,26.9,24/11/2020 20:18
172860,Doble slim Hamb,1,27.9,29/11/2020 19:51
172861,Junior Hamb Plus,1,19.9,13/11/2020 20:03
172862,Classic Hamb,1,22.9,02/11/2020 19:38
172863,Junior Hamb Plus,1,19.9,18/11/2020 20:54
172864,Veg,1,20.5,16/11/2020 18:52
172865,Bacon Hamb,1,26.9,13/11/2020 19:58
172866,Junior Hamb Plus,1,19.9,09/11/2020 19:28
172867,Classic Hamb,1,22.9,29/11/2020 19:42
172867,Veg,1,20.5,29/11/2020 19:42
172868,Veg,1,20.5,06/11/2020 18:32
172869,Classic Hamb,1,22.9,09/11/2020 21:12
172870,Junior Hamb Plus,1,19.9,17/11/2020 20:32
172870,Tijuana Hamb,1,30.9,17/11/2020 20:32
172871,Junior Hamb Plus,1,19.9,18/11/2020 21:37
172872,Doble Hamb,1,31.9,30/11/2020 19:44
172873,Veg,1,20.5,16/11/2020 20:26
172874,Doble slim Hamb,1,27.9,25/11/2020 19:40
172875,Doble slim Hamb,1,27.9,28/11/2020 20:06
172876,Classic Hamb,1,22.9,29/11/2020 20:53
172876,Doble Hamb,1,31.9,29/11/2020 20:53
172876,Veg,1,20.5,29/11/2020 20:53
172877,Doble Hamb,1,31.9,06/11/2020 19:14
172878,Bacon Hamb,1,26.9,25/11/2020 19:22
172879,Junior Hamb Plus,1,19.9,26/11/2020 21:06
172880,Veg,1,20.5,25/11/2020 18:50
172881,Tijuana Hamb,1,30.9,01/11/2020 20:55
172882,Veg,1,20.5,06/11/2020 20:07
172883,Junior Hamb Plus,1,19.9,09/11/2020 23:40
172884,Classic Hamb,1,22.9,01/11/2020 19:45
172885,Junior Hamb Plus,1,19.9,20/11/2020 22:08
172886,Junior Hamb Plus,1,19.9,16/11/2020 20:07
172887,Junior Hamb Plus,1,19.9,27/11/2020 19:30
172888,Heart attack Hamb,1,31.9,08/11/2020 20:41
172889,Doble Hamb,1,31.9,30/11/2020 19:39
172890,Doble slim Hamb,1,27.9,19/11/2020 19:22
172891,Doble slim Hamb,1,27.9,10/11/2020 19:10
172892,Classic Hamb,1,22.9,09/11/2020 20:52
172892,Doble Hamb,1,31.9,09/11/2020 20:52
172893,Junior Hamb Plus,2,19.9,30/11/2020 20:18
172894,Junior Hamb,1,17.9,17/11/2020 19:34
172895,Junior Hamb Plus,1,19.9,08/11/2020 19:01
172896,Doble slim Hamb,1,27.9,15/11/2020 20:18
172897,Doble slim Hamb,1,27.9,10/11/2020 21:43
172898,Classic Hamb,1,22.9,02/11/2020 19:08
172898,Doble Hamb,1,31.9,02/11/2020 19:08
172899,Veg,1,20.5,07/11/2020 18:50
172900,Junior Hamb Plus,1,19.9,29/11/2020 18:25
172901,Doble slim Hamb,1,27.9,01/11/2020 19:39
172902,Tijuana Hamb,1,30.9,11/11/2020 20:21
172903,Veg,1,20.5,12/11/2020 21:51
172904,Veg,1,20.5,04/11/2020 19:17
172905,Classic Hamb,1,22.9,14/11/2020 21:23
172905,Doble Hamb,1,31.9,14/11/2020 21:23
172906,Classic Hamb,1,22.9,09/11/2020 21:36
172906,Veg,1,20.5,09/11/2020 21:36
172907,Junior Hamb,2,17.9,29/11/2020 20:33
172908,Junior Hamb Plus,1,19.9,14/11/2020 19:31
172909,Junior Hamb,1,17.9,20/11/2020 19:33
172910,Bacon Hamb,1,26.9,10/11/2020 20:19
172911,Tijuana Hamb,1,30.9,13/11/2020 20:10
172912,Veg,1,20.5,25/11/2020 23:02
172913,Classic Hamb,1,22.9,19/11/2020 20:03
172914,Junior Hamb Plus,1,19.9,23/11/2020 19:47
172915,Bacon Hamb,1,26.9,26/11/2020 20:12
172916,Junior Hamb Plus,1,19.9,22/11/2020 19:45
172917,Junior Hamb Plus,1,19.9,08/11/2020 21:03
172918,Classic Hamb,1,22.9,18/11/2020 20:19
172919,Classic Hamb,1,22.9,28/11/2020 20:49
172920,Classic Hamb,1,22.9,19/11/2020 19:46
172921,Bacon Hamb,1,26.9,24/11/2020 20:13
172922,Classic Hamb,1,22.9,06/11/2020 20:31
172922,Veg,1,20.5,06/11/2020 20:31
172923,Doble Hamb,1,31.9,13/11/2020 21:53
172924,Doble slim Hamb,1,27.9,15/11/2020 20:58
172925,Junior Hamb Plus,1,19.9,27/11/2020 19:39
172926,Doble Hamb,1,31.9,06/11/2020 19:26
172927,Classic Hamb,1,22.9,28/11/2020 18:24
172928,Doble Hamb,1,31.9,18/11/2020 18:22
172929,Veg,1,20.5,28/11/2020 19:39
172930,Junior Hamb Plus,1,19.9,19/11/2020 21:41
172930,Tijuana Hamb,2,30.9,19/11/2020 21:41
172931,Classic Hamb,1,22.9,22/11/2020 19:01
172932,Classic Hamb,1,22.9,15/11/2020 19:44
172933,Doble slim Hamb,1,27.9,20/11/2020 20:44
172934,Doble Hamb,1,31.9,06/11/2020 20:36
172935,Doble slim Hamb,1,27.9,13/11/2020 19:18
172936,Classic Hamb,1,22.9,11/11/2020 19:31
172936,Doble slim Hamb,1,27.9,11/11/2020 19:31
172937,Doble Hamb,1,31.9,27/11/2020 19:57
172938,Doble Hamb,1,31.9,29/11/2020 19:52
172939,Junior Hamb Plus,1,19.9,08/11/2020 19:27
172940,Doble slim Hamb,1,27.9,14/11/2020 19:30
172941,Heart attack Hamb,1,31.9,07/11/2020 20:15
172942,Tijuana Hamb,1,30.9,11/11/2020 18:27
172943,Veg,1,20.5,19/11/2020 22:25
172944,Bacon Hamb,1,26.9,17/11/2020 19:19
172945,Doble slim Hamb,1,27.9,27/11/2020 20:18
172946,Bacon Hamb,1,26.9,21/11/2020 19:55
172947,Doble slim Hamb,1,27.9,26/11/2020 21:18
172948,Classic Hamb,1,22.9,24/11/2020 19:54
172948,Doble slim Hamb,1,27.9,24/11/2020 19:54
172949,Doble slim Hamb,1,27.9,09/11/2020 20:01
172950,Bacon Hamb,1,26.9,12/11/2020 18:53
172951,Doble slim Hamb,1,27.9,21/11/2020 19:49
172952,Doble slim Hamb,1,27.9,25/11/2020 19:41
172953,Classic Hamb,1,22.9,27/11/2020 21:10
172953,Doble Hamb,1,31.9,27/11/2020 21:10
172954,Tijuana Hamb,1,30.9,06/11/2020 18:51
172955,Bacon Hamb,1,26.9,07/11/2020 19:56
172956,Doble slim Hamb,1,27.9,07/11/2020 19:44
172957,Doble slim Hamb,1,27.9,09/11/2020 20:39
172958,Heart attack Hamb,1,31.9,20/11/2020 18:55
172959,Doble slim Hamb,1,27.9,18/11/2020 20:15
172960,Tijuana Hamb,1,30.9,17/11/2020 21:08
172961,Junior Hamb Plus,1,19.9,03/11/2020 19:35
172962,Veg,1,20.5,21/11/2020 19:03
172963,Doble slim Hamb,1,27.9,23/11/2020 20:02
172964,Junior Hamb Plus,1,19.9,19/11/2020 21:26
172965,Junior Hamb Plus,1,19.9,07/11/2020 19:07
172966,Classic Hamb,1,22.9,23/11/2020 18:05
172967,Doble Hamb,1,31.9,12/11/2020 21:31
172968,Junior Hamb Plus,1,19.9,02/11/2020 19:10
172969,Junior Hamb Plus,1,19.9,20/11/2020 21:14
172970,Junior Hamb,1,17.9,03/11/2020 20:37
172971,Monster Hamb,1,50.9,08/11/2020 21:01
172972,Bacon Hamb,1,26.9,25/11/2020 20:55
172973,Junior Hamb Plus,1,19.9,16/11/2020 19:51
172973,Bacon Hamb,1,26.9,16/11/2020 19:51
172974,Doble slim Hamb,1,27.9,11/11/2020 20:45
172975,Veg,2,20.5,26/11/2020 19:35
172976,Doble Hamb,1,31.9,06/11/2020 20:01
172977,Doble Hamb,1,31.9,15/11/2020 18:13
172978,Doble slim Hamb,1,27.9,25/11/2020 19:16
172979,Heart attack Hamb,1,31.9,27/11/2020 21:59
172980,Bacon Hamb,1,26.9,12/11/2020 19:17
172981,Heart attack Hamb,1,31.9,13/11/2020 20:09
172982,Doble Hamb,1,31.9,13/11/2020 18:50
172983,Classic Hamb,1,22.9,19/11/2020 19:20
172984,Doble slim Hamb,1,27.9,22/11/2020 19:20
172985,Doble Hamb,1,31.9,27/11/2020 19:52
172986,Classic Hamb,1,22.9,15/11/2020 19:34
172987,Veg,1,20.5,09/11/2020 19:30
172988,Classic Hamb,1,22.9,07/11/2020 20:44
172989,Junior Hamb Plus,1,19.9,26/11/2020 19:18
172990,Junior Hamb Plus,1,19.9,30/11/2020 20:21
172991,Doble slim Hamb,1,27.9,01/11/2020 21:13
172992,Doble Hamb,1,31.9,01/11/2020 21:46
172993,Bacon Hamb,1,26.9,20/11/2020 18:22
172994,Bacon Hamb,1,26.9,10/11/2020 21:07
172995,Doble Hamb,1,31.9,08/11/2020 18:00
172996,Junior Hamb Plus,1,19.9,18/11/2020 19:17
172997,Doble Hamb,1,31.9,29/11/2020 19:39
172998,Classic Hamb,1,22.9,15/11/2020 19:42
172999,Tijuana Hamb,1,30.9,12/11/2020 20:05
173000,Junior Hamb Plus,1,19.9,20/11/2020 20:03
173001,Doble slim Hamb,1,27.9,15/11/2020 20:50
173002,Classic Hamb,1,22.9,20/11/2020 20:13
173003,Heart attack Hamb,1,31.9,05/11/2020 20:28
173004,Doble slim Hamb,1,27.9,05/11/2020 20:55
173005,Junior Hamb,1,17.9,27/11/2020 18:55
