ID,Quantity Ordered,Product,Price,Date
174709,Doble Hamb,1,31.9,05/12/2020 21:44
174710,Classic Hamb,1,22.9,31/12/2020 20:33
174711,Classic Hamb,1,22.9,09/12/2020 19:41
174711,Doble Hamb,1,31.9,09/12/2020 19:41
174712,Classic Hamb,1,22.9,12/12/2020 21:33
174712,Doble Hamb,1,31.9,12/12/2020 21:33
174713,Classic Hamb,1,22.9,28/12/2020 19:46
174714,Bacon Hamb,1,26.9,27/12/2020 20:31
174715,Bacon Hamb,1,26.9,22/12/2020 20:39
174716,Classic Hamb,1,22.9,06/12/2020 20:10
174717,Veg,1,20.5,20/12/2020 19:30
174718,Classic Hamb,1,22.9,08/12/2020 20:39
174719,Heart attack Hamb,1,31.9,08/12/2020 19:07
174720,Veg,1,20.5,16/12/2020 20:17
174721,Junior Hamb,1,17.9,10/12/2020 18:58
174722,Junior Hamb Plus,1,19.9,31/12/2020 19:07
174723,Doble Hamb,1,31.9,26/12/2020 19:51
174724,Doble slim Hamb,1,27.9,02/12/2020 22:29
174725,Junior Hamb,1,17.9,13/12/2020 20:26
174726,Doble Hamb,1,31.9,07/12/2020 20:35
174727,Junior Hamb Plus,1,19.9,28/12/2020 19:44
174728,Junior Hamb,1,17.9,02/12/2020 19:23
174729,Heart attack Hamb,1,31.9,10/12/2020 20:50
174730,Doble Hamb,1,31.9,08/12/2020 20:32
174731,Junior Hamb Plus,1,19.9,02/12/2020 20:06
174731,Tijuana Hamb,1,30.9,02/12/2020 20:06
174732,Junior Hamb,1,17.9,28/12/2020 19:44
174733,Junior Hamb,1,17.9,01/12/2020 18:35
174734,Junior Hamb Plus,1,19.9,09/12/2020 20:08
174734,Bacon Hamb,1,26.9,09/12/2020 20:08
174735,Veg,1,20.5,03/12/2020 20:47
174736,Junior Hamb Plus,1,19.9,01/12/2020 20:49
174736,Tijuana Hamb,1,30.9,01/12/2020 20:49
174737,Classic Hamb,1,22.9,09/12/2020 20:33
174737,Doble Hamb,1,31.9,09/12/2020 20:33
174738,Bacon Hamb,1,26.9,06/12/2020 18:58
174739,Classic Hamb,1,22.9,03/12/2020 20:56
174740,Junior Hamb Plus,1,19.9,22/12/2020 18:53
174741,Tijuana Hamb,1,30.9,31/12/2020 18:02
174742,Classic Hamb,1,22.9,04/12/2020 19:25
174742,Doble slim Hamb,1,27.9,04/12/2020 19:25
174743,Bacon Hamb,1,26.9,11/12/2020 19:35
174744,Classic Hamb,1,22.9,13/12/2020 19:57
174745,Junior Hamb,2,17.9,30/12/2020 21:22
174746,Classic Hamb,1,22.9,22/12/2020 20:50
174747,Doble slim Hamb,1,27.9,23/12/2020 18:11
174748,Junior Hamb,1,17.9,10/12/2020 19:36
174749,Bacon Hamb,1,26.9,16/12/2020 20:47
174750,Doble slim Hamb,1,27.9,24/12/2020 19:50
174751,Tijuana Hamb,1,30.9,29/12/2020 19:09
174752,Junior Hamb Plus,1,19.9,04/12/2020 20:15
174753,Classic Hamb,1,22.9,27/12/2020 21:36
174754,Doble slim Hamb,1,27.9,15/12/2020 21:02
174755,Doble Hamb,1,31.9,19/12/2020 20:58
174756,Classic Hamb,1,22.9,25/12/2020 18:45
174756,Veg,1,20.5,25/12/2020 18:45
174757,Junior Hamb Plus,2,19.9,02/12/2020 20:23
174758,Junior Hamb,1,17.9,21/12/2020 19:10
174759,Classic Hamb,1,22.9,01/12/2020 22:36
174759,Veg,1,20.5,01/12/2020 22:36
174760,Junior Hamb Plus,1,19.9,29/12/2020 20:16
174761,Classic Hamb,1,22.9,26/12/2020 20:19
174762,Doble slim Hamb,1,27.9,04/12/2020 18:42
174763,Veg,1,20.5,15/12/2020 18:32
174764,Classic Hamb,1,22.9,14/12/2020 20:38
174765,Doble Hamb,1,31.9,01/12/2020 17:27
174766,Doble slim Hamb,1,27.9,12/12/2020 20:17
174767,Junior Hamb,1,17.9,23/12/2020 19:57
174768,Doble slim Hamb,1,27.9,28/12/2020 21:22
174769,Tijuana Hamb,1,30.9,16/12/2020 19:34
174770,Heart attack Hamb,1,31.9,21/12/2020 22:15
174771,Classic Hamb,1,22.9,09/12/2020 21:06
174772,Bacon Hamb,1,26.9,21/12/2020 20:45
174773,Doble slim Hamb,1,27.9,30/12/2020 20:27
174774,Doble Hamb,1,31.9,16/12/2020 19:11
174775,Classic Hamb,1,22.9,02/12/2020 18:33
174776,Doble slim Hamb,1,27.9,19/12/2020 20:29
174777,Tijuana Hamb,1,30.9,21/12/2020 21:36
174778,Junior Hamb Plus,1,19.9,08/12/2020 19:27
174779,Tijuana Hamb,1,30.9,08/12/2020 21:41
174780,Veg,1,20.5,25/12/2020 18:52
174781,Classic Hamb,1,22.9,26/12/2020 22:04
174782,Bacon Hamb,1,26.9,04/12/2020 20:29
174783,Doble slim Hamb,1,27.9,08/12/2020 21:47
174784,Doble slim Hamb,1,27.9,06/12/2020 21:22
174785,Bacon Hamb,1,26.9,31/12/2020 19:57
174786,Junior Hamb Plus,1,19.9,15/12/2020 19:46
174787,Doble slim Hamb,1,27.9,19/12/2020 19:56
174788,Junior Hamb,1,17.9,15/12/2020 20:32
174789,Doble Hamb,1,31.9,17/12/2020 21:19
174790,Junior Hamb Plus,1,19.9,15/12/2020 18:55
174791,Classic Hamb,1,22.9,28/12/2020 20:25
174792,Doble slim Hamb,1,27.9,31/12/2020 20:01
174793,Doble Hamb,1,31.9,21/12/2020 19:11
174794,Junior Hamb Plus,1,19.9,25/12/2020 19:47
174795,Junior Hamb Plus,1,19.9,30/12/2020 21:09
174795,Bacon Hamb,1,26.9,30/12/2020 21:09
174796,Junior Hamb Plus,1,19.9,14/12/2020 18:38
174797,Tijuana Hamb,1,30.9,03/12/2020 19:56
174798,Tijuana Hamb,1,30.9,16/12/2020 18:37
174799,Doble slim Hamb,1,27.9,30/12/2020 19:53
174800,Classic Hamb,1,22.9,20/12/2020 20:49
174801,Classic Hamb,1,22.9,04/12/2020 18:58
174802,Junior Hamb Plus,1,19.9,17/12/2020 19:22
174803,Classic Hamb,1,22.9,20/12/2020 21:11
174804,Classic Hamb,1,22.9,19/12/2020 19:26
174805,Doble Hamb,2,31.9,19/12/2020 20:09
174806,Junior Hamb Plus,1,19.9,17/12/2020 19:33
174807,Junior Hamb Plus,1,19.9,07/12/2020 19:57
174808,Junior Hamb,1,17.9,10/12/2020 17:25
174809,Doble Hamb,1,31.9,15/12/2020 20:54
174810,Heart attack Hamb,1,31.9,19/12/2020 21:16
174811,Junior Hamb Plus,1,19.9,02/12/2020 19:48
174812,Classic Hamb,1,22.9,18/12/2020 19:10
174813,Heart attack Hamb,1,31.9,11/12/2020 21:53
174814,Tijuana Hamb,1,30.9,06/12/2020 18:02
174815,Tijuana Hamb,1,30.9,24/12/2020 20:00
174816,Heart attack Hamb,1,31.9,24/12/2020 17:20
174817,Junior Hamb,1,17.9,31/12/2020 21:18
174818,Bacon Hamb,1,26.9,02/12/2020 19:39
174819,Tijuana Hamb,1,30.9,29/12/2020 19:28
174820,Doble Hamb,1,31.9,07/12/2020 20:33
174821,Junior Hamb,1,17.9,18/12/2020 19:45
174822,Classic Hamb,1,22.9,07/12/2020 22:40
174823,Doble slim Hamb,1,27.9,04/12/2020 20:27
174824,Veg,1,20.5,23/12/2020 19:33
174825,Doble Hamb,1,31.9,18/12/2020 20:04
174826,Doble Hamb,1,31.9,11/12/2020 20:00
174827,Junior Hamb Plus,2,19.9,11/12/2020 19:33
ID,Quantity Ordered,Product,Price,Date
174828,Junior Hamb,1,17.9,03/12/2020 20:31
174829,Classic Hamb,1,22.9,03/12/2020 19:39
174830,Junior Hamb Plus,1,19.9,14/12/2020 20:25
174831,Bacon Hamb,1,26.9,12/12/2020 18:29
174832,Doble Hamb,1,31.9,12/12/2020 19:52
174833,Doble Hamb,1,31.9,07/12/2020 19:24
174834,Tijuana Hamb,1,30.9,23/12/2020 18:53
174835,Doble Hamb,1,31.9,01/12/2020 19:03
174836,Doble slim Hamb,1,27.9,06/12/2020 20:06
174837,Classic Hamb,1,22.9,05/12/2020 21:17
174838,Classic Hamb,1,22.9,10/12/2020 19:33
174839,Veg,1,20.5,26/12/2020 19:41
174840,Junior Hamb,1,17.9,16/12/2020 20:46
174841,Doble Hamb,1,31.9,11/12/2020 17:34
174842,Veg,1,20.5,22/12/2020 21:02
174843,Heart attack Hamb,1,31.9,17/12/2020 19:54
174844,Junior Hamb Plus,1,19.9,29/12/2020 19:01
174845,Doble Hamb,1,31.9,07/12/2020 19:16
174846,Doble slim Hamb,1,27.9,26/12/2020 20:55
174847,Doble slim Hamb,1,27.9,09/12/2020 21:38
174848,Junior Hamb Plus,1,19.9,20/12/2020 20:35
174848,Tijuana Hamb,1,30.9,20/12/2020 20:35
174849,Junior Hamb Plus,2,19.9,08/12/2020 20:37
174849,Tijuana Hamb,1,30.9,08/12/2020 20:37
174850,Junior Hamb,1,17.9,03/12/2020 19:57
174851,Doble Hamb,1,31.9,18/12/2020 21:09
174852,Heart attack Hamb,1,31.9,01/12/2020 21:07
174853,Bacon Hamb,1,26.9,21/12/2020 18:59
174854,Bacon Hamb,1,26.9,04/12/2020 20:07
174855,Heart attack Hamb,1,31.9,20/12/2020 19:22
174856,Junior Hamb,1,17.9,07/12/2020 20:42
174857,Junior Hamb,1,17.9,31/12/2020 19:55
174858,Junior Hamb,1,17.9,03/12/2020 20:50
174859,Doble slim Hamb,1,27.9,12/12/2020 19:21
174860,Bacon Hamb,1,26.9,14/12/2020 19:14
174861,Junior Hamb Plus,1,19.9,23/12/2020 20:43
174862,Classic Hamb,1,22.9,06/12/2020 20:27
174863,Doble slim Hamb,1,27.9,28/12/2020 19:35
174864,Bacon Hamb,1,26.9,31/12/2020 19:42
174865,Heart attack Hamb,1,31.9,02/12/2020 20:08
174866,Doble slim Hamb,1,27.9,01/12/2020 17:32
174867,Doble Hamb,1,31.9,31/12/2020 17:39
174868,Doble slim Hamb,1,27.9,09/12/2020 18:15
174869,Junior Hamb Plus,1,19.9,21/12/2020 19:38
174870,Junior Hamb,1,17.9,08/12/2020 21:16
174871,Doble slim Hamb,1,27.9,11/12/2020 18:29
174872,Tijuana Hamb,1,30.9,11/12/2020 20:44
174873,Junior Hamb,1,17.9,05/12/2020 21:09
174874,Junior Hamb Plus,1,19.9,07/12/2020 19:39
174875,Veg,1,20.5,17/12/2020 20:58
174876,Doble slim Hamb,2,27.9,27/12/2020 19:36
174877,Junior Hamb Plus,1,19.9,05/12/2020 19:58
174878,Junior Hamb Plus,1,19.9,14/12/2020 21:00
174879,Junior Hamb Plus,1,19.9,29/12/2020 19:41
174880,Junior Hamb Plus,1,19.9,14/12/2020 19:35
174881,Bacon Hamb,1,26.9,09/12/2020 19:57
174882,Junior Hamb Plus,1,19.9,10/12/2020 20:51
174883,Bacon Hamb,1,26.9,01/12/2020 21:14
ID,Quantity Ordered,Product,Price,Date
174884,Junior Hamb,1,17.9,22/12/2020 20:44
174885,Doble slim Hamb,1,27.9,09/12/2020 20:29
174886,Junior Hamb,1,17.9,19/12/2020 21:25
174887,Doble slim Hamb,1,27.9,11/12/2020 18:27
174888,Doble slim Hamb,1,27.9,11/12/2020 19:12
174889,Bacon Hamb,1,26.9,25/12/2020 20:22
174890,Doble slim Hamb,1,27.9,17/12/2020 21:30
174891,Junior Hamb,1,17.9,17/12/2020 20:33
174892,Tijuana Hamb,1,30.9,01/12/2020 18:10
174893,Junior Hamb,1,17.9,18/12/2020 21:13
174894,Classic Hamb,1,22.9,08/12/2020 19:16
174895,Doble Hamb,1,31.9,07/12/2020 19:09
174896,Junior Hamb,1,17.9,04/12/2020 20:02
174897,Junior Hamb Plus,1,19.9,01/12/2020 18:34
174898,Heart attack Hamb,1,31.9,06/12/2020 19:03
174899,Bacon Hamb,1,26.9,07/12/2020 18:59
174900,Junior Hamb Plus,1,19.9,04/12/2020 20:54
174901,Doble slim Hamb,1,27.9,15/12/2020 19:38
174902,Junior Hamb Plus,1,19.9,10/12/2020 21:32
174903,Heart attack Hamb,1,31.9,30/12/2020 21:40
174904,Doble slim Hamb,1,27.9,31/12/2020 19:15
174905,Junior Hamb,1,17.9,14/12/2020 22:31
174906,Tijuana Hamb,1,30.9,10/12/2020 20:27
174907,Doble slim Hamb,1,27.9,22/12/2020 19:08
174908,Bacon Hamb,1,26.9,30/12/2020 21:15
174909,Tijuana Hamb,1,30.9,15/12/2020 19:27
174910,Tijuana Hamb,1,30.9,18/12/2020 18:43
174911,Junior Hamb,1,17.9,15/12/2020 21:25
174912,Tijuana Hamb,1,30.9,17/12/2020 21:28
174913,Classic Hamb,1,22.9,24/12/2020 20:05
174914,Junior Hamb,1,17.9,05/12/2020 20:33
174915,Monster Hamb,1,50.9,10/12/2020 18:26
174916,Junior Hamb,1,17.9,11/12/2020 20:14
174917,Junior Hamb Plus,1,19.9,17/12/2020 20:15
174918,Junior Hamb Plus,1,19.9,06/12/2020 20:26
174919,Heart attack Hamb,1,31.9,26/12/2020 19:54
174920,Doble slim Hamb,1,27.9,06/12/2020 18:05
174921,Classic Hamb,1,22.9,17/12/2020 18:36
174922,Doble Hamb,1,31.9,28/12/2020 17:33
174923,Doble slim Hamb,1,27.9,27/12/2020 18:43
174924,Heart attack Hamb,1,31.9,26/12/2020 19:46
174925,Bacon Hamb,1,26.9,03/12/2020 20:07
174926,Doble Hamb,1,31.9,13/12/2020 19:34
174927,Junior Hamb Plus,1,19.9,13/12/2020 21:42
174928,Tijuana Hamb,1,30.9,18/12/2020 20:43
174929,Classic Hamb,1,22.9,20/12/2020 19:19
174930,Bacon Hamb,1,26.9,30/12/2020 20:37
174931,Classic Hamb,1,22.9,21/12/2020 20:31
174932,Tijuana Hamb,1,30.9,12/12/2020 19:24
174933,Doble Hamb,1,31.9,07/12/2020 19:30
174934,Monster Hamb,2,50.9,22/12/2020 19:21
174935,Doble slim Hamb,1,27.9,04/12/2020 19:56
174936,Doble Hamb,1,31.9,09/12/2020 19:48
174937,Bacon Hamb,1,26.9,16/12/2020 19:21
174938,Heart attack Hamb,1,31.9,30/12/2020 19:24
174939,Doble slim Hamb,1,27.9,27/12/2020 20:51
174940,Classic Hamb,1,22.9,17/12/2020 20:19
174941,Doble slim Hamb,1,27.9,15/12/2020 20:21
174942,Classic Hamb,1,22.9,09/12/2020 20:04
174943,Doble Hamb,1,31.9,16/12/2020 17:39
174944,Junior Hamb,1,17.9,23/12/2020 19:45
174945,Doble slim Hamb,1,27.9,25/12/2020 20:42
174946,Doble slim Hamb,1,27.9,25/12/2020 19:12
174947,Junior Hamb,1,17.9,26/12/2020 20:24
174948,Doble Hamb,1,31.9,04/12/2020 18:27
174949,Junior Hamb Plus,1,19.9,29/12/2020 19:23
174950,Doble slim Hamb,1,27.9,12/12/2020 18:52
174951,Classic Hamb,1,22.9,01/12/2020 21:14
174951,Doble Hamb,1,31.9,01/12/2020 21:14
174952,Tijuana Hamb,1,30.9,07/12/2020 19:34
174953,Classic Hamb,1,22.9,24/12/2020 18:59
174954,Junior Hamb Plus,1,19.9,21/12/2020 21:43
174955,Junior Hamb Plus,1,19.9,12/12/2020 19:13
174956,Classic Hamb,1,22.9,14/12/2020 20:06
174957,Junior Hamb,1,17.9,18/12/2020 20:41
174958,Veg,1,20.5,27/12/2020 18:45
174959,Doble slim Hamb,1,27.9,23/12/2020 19:27
174960,Bacon Hamb,1,26.9,24/12/2020 20:12
174961,Doble Hamb,1,31.9,11/12/2020 20:43
174962,Doble Hamb,1,31.9,12/12/2020 20:17
174963,Junior Hamb Plus,1,19.9,27/12/2020 20:57
174964,Classic Hamb,1,22.9,16/12/2020 19:53
174964,Doble Hamb,1,31.9,16/12/2020 19:53
174965,Classic Hamb,1,22.9,20/12/2020 20:44
174966,Doble Hamb,2,31.9,11/12/2020 20:45
174967,Classic Hamb,1,22.9,12/12/2020 19:49
174968,Junior Hamb Plus,1,19.9,07/12/2020 19:26
174969,Junior Hamb Plus,1,19.9,02/12/2020 18:54
174970,Monster Hamb,1,50.9,13/12/2020 19:14
174971,Classic Hamb,1,22.9,19/12/2020 19:30
174972,Bacon Hamb,1,26.9,14/12/2020 18:48
174973,Junior Hamb Plus,1,19.9,17/12/2020 20:38
174974,Classic Hamb,1,22.9,20/12/2020 19:10
174975,Bacon Hamb,1,26.9,02/12/2020 21:15
174976,Veg,1,20.5,20/12/2020 19:58
174977,Classic Hamb,1,22.9,18/12/2020 18:40
174977,Veg,1,20.5,18/12/2020 18:40
174978,Doble Hamb,1,31.9,18/12/2020 19:46
174979,Classic Hamb,1,22.9,24/12/2020 20:22
174980,Doble slim Hamb,1,27.9,12/12/2020 19:49
174981,Junior Hamb,1,17.9,23/12/2020 20:30
174982,Bacon Hamb,1,26.9,01/12/2020 18:48
174983,Doble Hamb,1,31.9,12/12/2020 21:00
174984,Junior Hamb Plus,1,19.9,02/12/2020 20:48
174985,Junior Hamb Plus,1,19.9,24/12/2020 20:26
174986,Doble slim Hamb,1,27.9,02/12/2020 20:11
174987,Veg,1,20.5,06/12/2020 19:58
174988,Classic Hamb,1,22.9,09/12/2020 20:08
174989,Doble slim Hamb,1,27.9,15/12/2020 21:27
174990,Junior Hamb,1,17.9,13/12/2020 20:43
174991,Doble slim Hamb,1,27.9,09/12/2020 20:01
174992,Junior Hamb Plus,1,19.9,07/12/2020 19:21
174993,Veg,1,20.5,15/12/2020 20:30
174994,Classic Hamb,1,22.9,18/12/2020 19:12
174995,Junior Hamb Plus,1,19.9,11/12/2020 20:33
174996,Doble Hamb,1,31.9,18/12/2020 19:26
174997,Doble Hamb,1,31.9,29/12/2020 19:39
174998,Classic Hamb,1,22.9,10/12/2020 19:01
174998,Veg,1,20.5,10/12/2020 19:01
174999,Junior Hamb Plus,1,19.9,07/12/2020 19:55
175000,Doble slim Hamb,1,27.9,11/12/2020 19:31
175001,Junior Hamb,2,17.9,30/12/2020 20:16
175002,Classic Hamb,1,22.9,10/12/2020 20:03
175003,Doble slim Hamb,1,27.9,27/12/2020 20:22
175004,Doble Hamb,1,31.9,20/12/2020 19:24
175005,Junior Hamb Plus,1,19.9,26/12/2020 19:41
175006,Doble slim Hamb,1,27.9,21/12/2020 20:46
175007,Monster Hamb,1,50.9,12/12/2020 20:06
175008,Doble slim Hamb,1,27.9,25/12/2020 19:14
175009,Doble Hamb,1,31.9,18/12/2020 21:30
175010,Doble slim Hamb,2,27.9,22/12/2020 22:05
175011,Junior Hamb Plus,1,19.9,21/12/2020 20:14
175012,Junior Hamb Plus,1,19.9,27/12/2020 20:37
175013,Doble slim Hamb,1,27.9,21/12/2020 20:22
175014,Junior Hamb Plus,1,19.9,27/12/2020 20:46
175015,Heart attack Hamb,1,31.9,20/12/2020 20:38
175016,Doble slim Hamb,1,27.9,29/12/2020 17:13
175017,Junior Hamb Plus,1,19.9,10/12/2020 18:14
175018,Heart attack Hamb,1,31.9,15/12/2020 22:41
175019,Tijuana Hamb,1,30.9,01/12/2020 20:32
175020,Junior Hamb,1,17.9,03/12/2020 19:06
175021,Classic Hamb,1,22.9,13/12/2020 19:40
175022,Heart attack Hamb,1,31.9,25/12/2020 19:52
175023,Classic Hamb,1,22.9,09/12/2020 19:06
175023,Veg,1,20.5,09/12/2020 19:06
175024,Junior Hamb,1,17.9,01/12/2020 20:39
175025,Doble slim Hamb,1,27.9,26/12/2020 20:03
175026,Junior Hamb,1,17.9,14/12/2020 18:38
175027,Doble slim Hamb,1,27.9,27/12/2020 19:58
175028,Classic Hamb,1,22.9,25/12/2020 19:52
175029,Junior Hamb,1,17.9,03/12/2020 20:25
175030,Bacon Hamb,1,26.9,20/12/2020 20:45
175031,Classic Hamb,1,22.9,23/12/2020 19:32
175031,Veg,1,20.5,23/12/2020 19:32
175032,Classic Hamb,1,22.9,25/12/2020 20:47
175033,Bacon Hamb,1,26.9,25/12/2020 18:04
175034,Bacon Hamb,1,26.9,29/12/2020 19:42
175035,Doble Hamb,1,31.9,05/12/2020 20:12
175036,Junior Hamb Plus,2,19.9,15/12/2020 21:34
175037,Junior Hamb Plus,1,19.9,28/12/2020 19:54
175038,Bacon Hamb,1,26.9,06/12/2020 18:18
175039,Tijuana Hamb,1,30.9,31/12/2020 20:47
175040,Classic Hamb,2,22.9,27/12/2020 21:03
175041,Bacon Hamb,1,26.9,04/12/2020 20:56
175042,Classic Hamb,1,22.9,21/12/2020 20:41
175043,Doble slim Hamb,1,27.9,01/12/2020 19:40
175044,Classic Hamb,1,22.9,12/12/2020 19:16
175045,Tijuana Hamb,1,30.9,27/12/2020 20:10
175046,Veg,1,20.5,24/12/2020 18:45
175047,Doble Hamb,1,31.9,05/12/2020 18:38
175048,Doble slim Hamb,1,27.9,20/12/2020 20:38
175049,Doble slim Hamb,1,27.9,07/12/2020 21:06
175050,Classic Hamb,1,22.9,08/12/2020 21:41
175051,Classic Hamb,1,22.9,12/12/2020 20:36
175052,Heart attack Hamb,1,31.9,15/12/2020 19:12
175053,Junior Hamb,1,17.9,04/12/2020 20:02
175054,Classic Hamb,1,22.9,18/12/2020 20:44
175054,Veg,1,20.5,18/12/2020 20:44
175055,Doble Hamb,1,31.9,05/12/2020 20:27
175056,Tijuana Hamb,1,30.9,16/12/2020 21:06
175057,Bacon Hamb,1,26.9,25/12/2020 20:28
175058,Bacon Hamb,1,26.9,04/12/2020 19:13
175059,Doble Hamb,1,31.9,16/12/2020 21:06
175060,Doble slim Hamb,1,27.9,28/12/2020 19:53
175061,Classic Hamb,1,22.9,24/12/2020 20:49
175062,Monster Hamb,1,50.9,25/12/2020 20:25
175063,Tijuana Hamb,1,30.9,24/12/2020 20:53
175064,Bacon Hamb,1,26.9,04/12/2020 19:53
175065,Doble Hamb,1,31.9,24/12/2020 18:42
175066,Bacon Hamb,1,26.9,21/12/2020 20:51
175067,Junior Hamb Plus,2,19.9,20/12/2020 20:39
175068,Doble slim Hamb,1,27.9,01/12/2020 19:49
175069,Junior Hamb Plus,1,19.9,02/12/2020 19:46
175070,Bacon Hamb,1,26.9,05/12/2020 20:13
175071,Doble Hamb,1,31.9,30/12/2020 20:59
175072,Doble Hamb,1,31.9,17/12/2020 22:07
175073,Junior Hamb,1,17.9,23/12/2020 17:26
175074,Junior Hamb,1,17.9,29/12/2020 18:46
175075,Tijuana Hamb,1,30.9,09/12/2020 20:00
175076,Doble slim Hamb,1,27.9,31/12/2020 19:54
175077,Bacon Hamb,1,26.9,26/12/2020 20:08
175078,Junior Hamb Plus,1,19.9,23/12/2020 20:42
175079,Junior Hamb Plus,1,19.9,30/12/2020 23:02
175079,Tijuana Hamb,1,30.9,30/12/2020 23:02
175080,Doble slim Hamb,1,27.9,07/12/2020 20:08
175081,Junior Hamb Plus,2,19.9,18/12/2020 22:09
175082,Junior Hamb,1,17.9,25/12/2020 20:14
175083,Doble slim Hamb,1,27.9,29/12/2020 20:10
175084,Doble slim Hamb,1,27.9,04/12/2020 20:53
175085,Junior Hamb,1,17.9,10/12/2020 20:46
175086,Doble slim Hamb,1,27.9,10/12/2020 19:49
175087,Tijuana Hamb,1,30.9,16/12/2020 19:00
175088,Bacon Hamb,2,26.9,31/12/2020 21:09
175089,Classic Hamb,1,22.9,13/12/2020 19:35
175090,Doble slim Hamb,1,27.9,13/12/2020 19:51
175091,Junior Hamb,1,17.9,29/12/2020 19:48
175091,Tijuana Hamb,1,30.9,29/12/2020 19:48
175092,Doble Hamb,1,31.9,18/12/2020 20:18
175093,Doble Hamb,1,31.9,28/12/2020 21:16
175094,Doble Hamb,1,31.9,15/12/2020 22:10
175095,Junior Hamb,2,17.9,19/12/2020 20:26
175096,Classic Hamb,2,22.9,17/12/2020 21:04
175097,Classic Hamb,1,22.9,06/12/2020 20:21
175098,Bacon Hamb,1,26.9,01/12/2020 20:45
175099,Monster Hamb,1,50.9,10/12/2020 20:14
175100,Junior Hamb,1,17.9,19/12/2020 18:33
175101,Bacon Hamb,1,26.9,22/12/2020 20:12
175102,Heart attack Hamb,1,31.9,19/12/2020 19:00
