ID,Quantity Ordered,Product,Price,Date
33934,Classic Hamb,1,22.9,07/03/2020 18:34
33935,Heart attack Hamb,1,31.9,06/03/2020 19:00
ID,Quantity Ordered,Product,Price,Date
33936,Tijuana Hamb,1,30.9,27/03/2020 19:35
33937,Classic Hamb,1,22.9,29/03/2020 19:23
33937,Doble Hamb,1,31.9,29/03/2020 19:23
33938,Heart attack Hamb,1,31.9,30/03/2020 19:17
33939,Doble slim Hamb,1,27.9,16/03/2020 20:29
33940,Tijuana Hamb,1,30.9,15/03/2020 20:28
33941,Doble slim Hamb,1,27.9,04/03/2020 21:34
33942,Junior Hamb Plus,1,19.9,29/03/2020 18:26
33943,Heart attack Hamb,1,31.9,13/03/2020 20:41
33944,Classic Hamb,1,22.9,15/03/2020 20:26
33944,Doble Hamb,1,31.9,15/03/2020 20:26
33945,Tijuana Hamb,1,30.9,14/03/2020 20:24
33946,Junior Hamb Plus,1,19.9,02/03/2020 17:25
33946,Tijuana Hamb,1,30.9,02/03/2020 17:25
33947,Monster Hamb,1,50.9,05/03/2020 20:11
33948,Doble slim Hamb,1,27.9,24/03/2020 20:47
33949,Bacon Hamb,1,26.9,20/03/2020 18:49
33950,Junior Hamb,1,17.9,06/03/2020 20:09
33951,Doble slim Hamb,1,27.9,19/03/2020 20:10
33952,Junior Hamb Plus,1,19.9,06/03/2020 18:38
33952,Tijuana Hamb,1,30.9,06/03/2020 18:38
33953,Tijuana Hamb,1,30.9,14/03/2020 20:54
33954,Doble slim Hamb,2,27.9,27/03/2020 19:27
33955,Junior Hamb,1,17.9,26/03/2020 18:34
33956,Classic Hamb,1,22.9,07/03/2020 18:29
33957,Doble Hamb,1,31.9,25/03/2020 19:39
33958,Tijuana Hamb,1,30.9,28/03/2020 20:27
33959,Junior Hamb,1,17.9,01/03/2020 18:33
33960,Classic Hamb,1,22.9,04/03/2020 18:55
33961,Doble Hamb,1,31.9,11/03/2020 20:32
33962,Classic Hamb,1,22.9,14/03/2020 19:30
33962,Doble slim Hamb,1,27.9,14/03/2020 19:30
33963,Doble slim Hamb,1,27.9,22/03/2020 20:31
33964,Junior Hamb,1,17.9,23/03/2020 19:56
33965,Heart attack Hamb,1,31.9,19/03/2020 20:01
33966,Classic Hamb,1,22.9,17/03/2020 20:45
33967,Junior Hamb,1,17.9,25/03/2020 20:30
33968,Junior Hamb Plus,1,19.9,04/03/2020 17:42
33969,Doble Hamb,1,31.9,06/03/2020 20:17
33970,Doble slim Hamb,1,27.9,15/03/2020 19:50
33971,Doble Hamb,1,31.9,14/03/2020 21:21
33972,Tijuana Hamb,1,30.9,22/03/2020 20:23
33973,Classic Hamb,1,22.9,17/03/2020 19:03
33974,Classic Hamb,1,22.9,20/03/2020 19:17
33975,Bacon Hamb,1,26.9,25/03/2020 18:31
33976,Junior Hamb,1,17.9,07/03/2020 20:56
33977,Classic Hamb,1,22.9,28/03/2020 19:53
33978,Veg,1,20.5,17/03/2020 18:22
33979,Bacon Hamb,1,26.9,09/03/2020 20:53
33980,Doble slim Hamb,1,27.9,10/03/2020 19:46
33981,Junior Hamb Plus,1,19.9,18/03/2020 20:22
33982,Classic Hamb,1,22.9,24/03/2020 20:12
33982,Doble Hamb,1,31.9,24/03/2020 20:12
33983,Junior Hamb Plus,1,19.9,01/03/2020 19:28
33984,Tijuana Hamb,1,30.9,04/03/2020 19:11
33985,Classic Hamb,1,22.9,29/03/2020 20:15
33985,Veg,1,20.5,29/03/2020 20:15
33986,Junior Hamb,1,17.9,08/03/2020 17:22
33987,Veg,1,20.5,20/03/2020 20:06
33988,Junior Hamb,1,17.9,04/03/2020 19:16
33989,Junior Hamb,1,17.9,12/03/2020 19:14
33990,Classic Hamb,1,22.9,19/03/2020 20:16
33991,Junior Hamb Plus,1,19.9,30/03/2020 21:19
33992,Doble slim Hamb,1,27.9,01/03/2020 20:17
33993,Junior Hamb,1,17.9,16/03/2020 18:30
33994,Classic Hamb,1,22.9,17/03/2020 20:22
33995,Junior Hamb Plus,1,19.9,19/03/2020 21:10
33996,Heart attack Hamb,1,31.9,03/03/2020 19:09
33997,Junior Hamb Plus,1,19.9,23/03/2020 17:57
33998,Doble slim Hamb,1,27.9,25/03/2020 20:39
33999,Doble slim Hamb,1,27.9,20/03/2020 20:03
34000,Bacon Hamb,1,26.9,30/03/2020 19:03
34001,Bacon Hamb,1,26.9,18/03/2020 22:17
34002,Junior Hamb,1,17.9,16/03/2020 20:52
34002,Tijuana Hamb,1,30.9,16/03/2020 20:52
34003,Classic Hamb,1,22.9,27/03/2020 20:22
34004,Doble slim Hamb,1,27.9,05/03/2020 22:11
34005,Classic Hamb,1,22.9,02/03/2020 20:16
34006,Junior Hamb Plus,1,19.9,06/03/2020 19:31
34007,Bacon Hamb,1,26.9,23/03/2020 22:03
34008,Heart attack Hamb,1,31.9,22/03/2020 19:59
34009,Classic Hamb,1,22.9,27/03/2020 19:54
34010,Classic Hamb,1,22.9,14/03/2020 21:10
34011,Junior Hamb Plus,1,19.9,17/03/2020 20:40
34012,Doble slim Hamb,1,27.9,19/03/2020 19:33
34013,Doble Hamb,1,31.9,20/03/2020 20:04
34014,Doble slim Hamb,1,27.9,20/03/2020 21:38
34015,Tijuana Hamb,1,30.9,21/03/2020 19:07
34016,Junior Hamb,1,17.9,20/03/2020 21:57
34017,Bacon Hamb,1,26.9,29/03/2020 18:47
34018,Junior Hamb Plus,1,19.9,31/03/2020 20:48
34019,Doble slim Hamb,1,27.9,30/03/2020 17:31
34020,Classic Hamb,1,22.9,25/03/2020 20:36
34021,Doble slim Hamb,1,27.9,14/03/2020 19:51
34022,Junior Hamb Plus,1,19.9,30/03/2020 19:54
34023,Classic Hamb,1,22.9,15/03/2020 19:56
34024,Junior Hamb,1,17.9,09/03/2020 20:57
34025,Bacon Hamb,1,26.9,23/03/2020 18:45
34026,Classic Hamb,1,22.9,06/03/2020 20:05
34027,Junior Hamb Plus,1,19.9,31/03/2020 19:46
34028,Doble Hamb,1,31.9,25/03/2020 18:45
34029,Junior Hamb,1,17.9,03/03/2020 20:42
34030,Junior Hamb Plus,1,19.9,24/03/2020 20:59
34031,Doble Hamb,1,31.9,11/03/2020 18:28
34032,Bacon Hamb,1,26.9,21/03/2020 21:54
34033,Bacon Hamb,1,26.9,27/03/2020 19:53
34034,Tijuana Hamb,1,30.9,01/03/2020 21:24
34035,Veg,1,20.5,17/03/2020 20:10
34036,Junior Hamb Plus,1,19.9,03/03/2020 19:29
34037,Junior Hamb,1,17.9,15/03/2020 18:36
34038,Bacon Hamb,1,26.9,11/03/2020 19:23
34039,Doble Hamb,1,31.9,08/03/2020 20:36
34040,Doble slim Hamb,1,27.9,11/03/2020 20:31
34041,Classic Hamb,1,22.9,19/03/2020 21:59
34042,Classic Hamb,1,22.9,30/03/2020 20:15
34042,Doble Hamb,1,31.9,30/03/2020 20:15
34043,Classic Hamb,1,22.9,31/03/2020 19:37
34044,Junior Hamb,2,17.9,02/03/2020 19:06
34045,Classic Hamb,1,22.9,18/03/2020 20:52
34045,Veg,1,20.5,18/03/2020 20:52
34046,Classic Hamb,1,22.9,19/03/2020 20:34
34047,Doble slim Hamb,1,27.9,03/03/2020 19:18
34048,Bacon Hamb,1,26.9,27/03/2020 20:51
34049,Tijuana Hamb,1,30.9,19/03/2020 19:15
34050,Classic Hamb,1,22.9,19/03/2020 21:49
34051,Junior Hamb Plus,1,19.9,07/03/2020 20:54
34051,Tijuana Hamb,1,30.9,07/03/2020 20:54
34052,Doble slim Hamb,1,27.9,13/03/2020 20:38
34053,Bacon Hamb,1,26.9,29/03/2020 21:25
34054,Classic Hamb,2,22.9,21/03/2020 20:43
34054,Veg,1,20.5,21/03/2020 20:43
34055,Junior Hamb,1,17.9,28/03/2020 19:56
34055,Bacon Hamb,1,26.9,28/03/2020 19:56
34056,Classic Hamb,1,22.9,18/03/2020 20:59
34057,Doble Hamb,1,31.9,01/03/2020 17:28
34058,Bacon Hamb,1,26.9,20/03/2020 20:24
34059,Doble slim Hamb,1,27.9,09/03/2020 21:02
34060,Doble slim Hamb,1,27.9,28/03/2020 20:05
34061,Classic Hamb,1,22.9,02/03/2020 19:39
34062,Veg,1,20.5,12/03/2020 21:12
34063,Junior Hamb,1,17.9,19/03/2020 19:08
34064,Bacon Hamb,1,26.9,11/03/2020 21:03
34065,Heart attack Hamb,1,31.9,24/03/2020 20:23
34066,Junior Hamb,1,17.9,26/03/2020 21:59
34067,Tijuana Hamb,1,30.9,11/03/2020 21:26
34068,Doble slim Hamb,1,27.9,18/03/2020 19:37
34069,Tijuana Hamb,1,30.9,17/03/2020 19:51
34070,Junior Hamb,1,17.9,17/03/2020 20:45
34071,Bacon Hamb,1,26.9,25/03/2020 19:48
34072,Classic Hamb,1,22.9,23/03/2020 18:43
34073,Junior Hamb,1,17.9,17/03/2020 20:13
34074,Doble slim Hamb,1,27.9,17/03/2020 20:16
34075,Veg,1,20.5,28/03/2020 20:01
34076,Doble slim Hamb,1,27.9,19/03/2020 18:47
34077,Junior Hamb,1,17.9,25/03/2020 19:18
34078,Heart attack Hamb,1,31.9,28/03/2020 19:58
34079,Junior Hamb Plus,1,19.9,17/03/2020 21:04
34080,Junior Hamb Plus,1,19.9,18/03/2020 18:39
34081,Classic Hamb,1,22.9,18/03/2020 19:02
34082,Junior Hamb,1,17.9,23/03/2020 20:38
34083,Bacon Hamb,1,26.9,12/03/2020 21:32
34084,Junior Hamb,1,17.9,06/03/2020 17:51
34085,Bacon Hamb,1,26.9,11/03/2020 21:13
34086,Classic Hamb,1,22.9,17/03/2020 20:38
34087,Doble Hamb,1,31.9,20/03/2020 20:39
34088,Doble slim Hamb,1,27.9,26/03/2020 18:17
34089,Classic Hamb,1,22.9,03/03/2020 19:03
34089,Doble slim Hamb,1,27.9,03/03/2020 19:03
34090,Heart attack Hamb,1,31.9,06/03/2020 19:53
34091,Junior Hamb Plus,1,19.9,05/03/2020 20:04
34092,Bacon Hamb,1,26.9,16/03/2020 20:01
34093,Classic Hamb,1,22.9,09/03/2020 17:56
34094,Junior Hamb Plus,1,19.9,10/03/2020 20:02
34095,Doble Hamb,1,31.9,31/03/2020 20:59
34096,Bacon Hamb,1,26.9,18/03/2020 21:05
34097,Junior Hamb Plus,1,19.9,19/03/2020 19:52
34098,Junior Hamb Plus,1,19.9,05/03/2020 19:33
34099,Doble slim Hamb,1,27.9,17/03/2020 18:08
ID,Quantity Ordered,Product,Price,Date
34100,Heart attack Hamb,1,31.9,11/03/2020 19:27
34101,Doble Hamb,1,31.9,22/03/2020 21:27
34102,Doble slim Hamb,1,27.9,23/03/2020 20:25
34103,Heart attack Hamb,1,31.9,02/03/2020 19:39
34104,Bacon Hamb,1,26.9,09/03/2020 19:10
34105,Classic Hamb,1,22.9,30/03/2020 19:14
34106,Bacon Hamb,1,26.9,30/03/2020 20:30
34107,Tijuana Hamb,2,30.9,12/03/2020 19:05
34108,Junior Hamb,1,17.9,21/03/2020 19:43
34109,Junior Hamb Plus,1,19.9,25/03/2020 21:33
34110,Monster Hamb,1,50.9,10/03/2020 19:18
34111,Junior Hamb Plus,1,19.9,31/03/2020 18:40
34112,Classic Hamb,1,22.9,05/03/2020 19:29
34113,Doble Hamb,1,31.9,17/03/2020 21:11
34114,Doble Hamb,1,31.9,28/03/2020 20:03
34115,Bacon Hamb,1,26.9,23/03/2020 20:57
34116,Heart attack Hamb,1,31.9,05/03/2020 20:37
34117,Bacon Hamb,1,26.9,20/03/2020 18:54
34118,Junior Hamb,1,17.9,19/03/2020 21:08
34119,Junior Hamb Plus,1,19.9,29/03/2020 19:51
34120,Doble Hamb,1,31.9,27/03/2020 19:09
34121,Bacon Hamb,1,26.9,23/03/2020 18:38
34122,Classic Hamb,1,22.9,17/03/2020 18:57
34123,Veg,1,20.5,17/03/2020 19:31
34124,Doble slim Hamb,1,27.9,05/03/2020 19:52
34125,Doble slim Hamb,1,27.9,29/03/2020 19:31
34126,Monster Hamb,1,50.9,20/03/2020 19:12
34127,Junior Hamb Plus,1,19.9,25/03/2020 18:08
34128,Tijuana Hamb,1,30.9,15/03/2020 20:00
34129,Monster Hamb,1,50.9,13/03/2020 20:08
34130,Junior Hamb,1,17.9,21/03/2020 20:28
34131,Classic Hamb,1,22.9,27/03/2020 20:45
34132,Classic Hamb,1,22.9,08/03/2020 20:39
34133,Classic Hamb,1,22.9,05/03/2020 18:13
34134,Heart attack Hamb,1,31.9,14/03/2020 19:00
34135,Junior Hamb,1,17.9,15/03/2020 19:46
34136,Classic Hamb,1,22.9,13/03/2020 21:40
34137,Classic Hamb,1,22.9,06/03/2020 18:37
34137,Doble Hamb,1,31.9,06/03/2020 18:37
34138,Classic Hamb,1,22.9,22/03/2020 21:10
34139,Tijuana Hamb,1,30.9,31/03/2020 17:56
34140,Veg,1,20.5,27/03/2020 18:55
34141,Doble Hamb,1,31.9,09/03/2020 18:37
34142,Classic Hamb,1,22.9,19/03/2020 19:05
34142,Doble Hamb,1,31.9,19/03/2020 19:05
34143,Junior Hamb Plus,1,19.9,11/03/2020 19:38
34144,Doble slim Hamb,1,27.9,27/03/2020 20:09
34145,Doble Hamb,1,31.9,03/03/2020 18:22
34146,Doble Hamb,1,31.9,29/03/2020 21:20
34147,Doble slim Hamb,2,27.9,18/03/2020 18:39
34148,Doble slim Hamb,1,27.9,07/03/2020 21:01
34149,Classic Hamb,1,22.9,22/03/2020 19:30
34150,Classic Hamb,1,22.9,28/03/2020 20:41
34151,Heart attack Hamb,1,31.9,16/03/2020 18:45
34152,Junior Hamb,1,17.9,18/03/2020 19:41
34153,Tijuana Hamb,1,30.9,22/03/2020 19:27
34154,Junior Hamb Plus,1,19.9,12/03/2020 19:32
34155,Doble slim Hamb,1,27.9,23/03/2020 21:06
34156,Doble Hamb,1,31.9,10/03/2020 20:23
34157,Doble slim Hamb,1,27.9,26/03/2020 18:15
34158,Junior Hamb,1,17.9,26/03/2020 20:27
34159,Doble Hamb,1,31.9,23/03/2020 20:16
34160,Bacon Hamb,1,26.9,16/03/2020 20:13
34161,Junior Hamb Plus,1,19.9,31/03/2020 20:18
34162,Doble slim Hamb,1,27.9,19/03/2020 18:51
34163,Junior Hamb,1,17.9,12/03/2020 20:14
34164,Junior Hamb,1,17.9,09/03/2020 20:25
34165,Junior Hamb Plus,1,19.9,22/03/2020 20:08
34166,Doble slim Hamb,1,27.9,06/03/2020 19:21
34167,Classic Hamb,1,22.9,16/03/2020 21:42
34168,Bacon Hamb,1,26.9,24/03/2020 19:53
34169,Heart attack Hamb,1,31.9,24/03/2020 21:42
34170,Doble slim Hamb,1,27.9,11/03/2020 20:17
34171,Junior Hamb,1,17.9,17/03/2020 19:24
34172,Bacon Hamb,1,26.9,21/03/2020 19:55
34173,Tijuana Hamb,1,30.9,06/03/2020 20:40
34174,Doble slim Hamb,1,27.9,18/03/2020 20:25
34175,Junior Hamb Plus,1,19.9,04/03/2020 19:46
34176,Junior Hamb,1,17.9,07/03/2020 19:47
34177,Bacon Hamb,1,26.9,27/03/2020 20:08
34178,Doble Hamb,1,31.9,20/03/2020 18:41
34179,Doble slim Hamb,1,27.9,24/03/2020 20:57
34180,Doble slim Hamb,1,27.9,01/03/2020 21:11
34181,Tijuana Hamb,1,30.9,27/03/2020 21:17
34182,Junior Hamb,2,17.9,09/03/2020 20:09
34183,Junior Hamb Plus,1,19.9,11/03/2020 20:35
34184,Doble slim Hamb,1,27.9,17/03/2020 20:11
34185,Doble slim Hamb,1,27.9,12/03/2020 19:55
34186,Junior Hamb,1,17.9,11/03/2020 19:44
34187,Doble slim Hamb,1,27.9,08/03/2020 18:58
34188,Bacon Hamb,1,26.9,24/03/2020 20:33
34189,Doble slim Hamb,1,27.9,30/03/2020 19:04
34190,Doble Hamb,1,31.9,29/03/2020 20:15
34191,Bacon Hamb,1,26.9,28/03/2020 20:47
34192,Junior Hamb Plus,1,19.9,02/03/2020 17:42
34193,Junior Hamb Plus,1,19.9,13/03/2020 19:52
34194,Doble slim Hamb,1,27.9,19/03/2020 21:30
34195,Junior Hamb,1,17.9,08/03/2020 20:38
34196,Doble Hamb,1,31.9,05/03/2020 20:49
34197,Monster Hamb,1,50.9,29/03/2020 19:33
34198,Junior Hamb,1,17.9,31/03/2020 21:14
34199,Doble Hamb,1,31.9,05/03/2020 18:45
34200,Doble slim Hamb,1,27.9,09/03/2020 20:48
34201,Doble slim Hamb,1,27.9,20/03/2020 19:50
34202,Junior Hamb Plus,1,19.9,25/03/2020 19:54
34203,Classic Hamb,1,22.9,01/03/2020 21:27
34204,Classic Hamb,1,22.9,18/03/2020 18:44
34204,Doble Hamb,2,31.9,18/03/2020 18:44
34205,Doble slim Hamb,1,27.9,24/03/2020 20:11
34206,Bacon Hamb,1,26.9,01/03/2020 20:13
34207,Doble Hamb,1,31.9,09/03/2020 21:11
34208,Bacon Hamb,1,26.9,14/03/2020 17:19
